"name_age","match_name","full_name","marathon","year","date","time","time_minutes","vaporfly"
"Matthew Llano (M)","MATT LLANO","MATTHEW LLANO","Men's Olympic Trials Marathon",2016,"2016-02-13","2:15:16",135.266666666667,FALSE
"Shadrack Biwott (M)","SHADRACK BIWOTT","SHADRACK BIWOTT","Men's Olympic Trials Marathon",2016,"2016-02-13","2:15:23",135.383333333333,FALSE
"Patrick Smyth (M)","PATRICK SMYTH","PATRICK SMYTH","Men's Olympic Trials Marathon",2016,"2016-02-13","2:15:26",135.433333333333,FALSE
"Sean Quigley (M)","SEAN QUIGLEY","SEAN QUIGLEY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:15:52",135.866666666667,FALSE
"Nick Arciniaga (M)","NICK ARCINIAGA","NICK ARCINIAGA","Men's Olympic Trials Marathon",2016,"2016-02-13","2:16:25",136.416666666667,FALSE
"Timothy Young (M)","TIMOTHY YOUNG","TIMOTHY YOUNG","Men's Olympic Trials Marathon",2016,"2016-02-13","2:17:09",137.15,FALSE
"Max King (M)","MAX KING","MAX KING","Men's Olympic Trials Marathon",2016,"2016-02-13","2:17:14",137.233333333333,FALSE
"Jeffrey Eggleston (M)","JEFFREY EGGLESTON","JEFFREY EGGLESTON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:17:19",137.316666666667,FALSE
"Scott Smith (M)","SCOTT SMITH","SCOTT SMITH","Men's Olympic Trials Marathon",2016,"2016-02-13","2:17:33",137.55,FALSE
"Jacob Riley (M)","JACOB RILEY","JACOB RILEY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:18:31",138.516666666667,FALSE
"Augustus Maiyo (M)","AUGUSTUS MAIYO","AUGUSTUS MAIYO","Men's Olympic Trials Marathon",2016,"2016-02-13","2:18:33",138.55,FALSE
"Benjamin Payne (M)","BENJAMIN PAYNE","BENJAMIN PAYNE","Men's Olympic Trials Marathon",2016,"2016-02-13","2:18:37",138.616666666667,FALSE
"Malcolm Richards (M)","MALCOLM RICHARDS","MALCOLM RICHARDS","Men's Olympic Trials Marathon",2016,"2016-02-13","2:18:40",138.666666666667,FALSE
"Elkanah Kibet (M)","ELKANAH KIBET","ELKANAH KIBET","Men's Olympic Trials Marathon",2016,"2016-02-13","2:20:10",140.166666666667,FALSE
"Brendan Martin (M)","BRENDAN MARTIN","BRENDAN MARTIN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:20:41",140.683333333333,FALSE
"Ethan Shaw (M)","ETHAN SHAW","ETHAN SHAW","Men's Olympic Trials Marathon",2016,"2016-02-13","2:20:56",140.933333333333,FALSE
"Mike Morgan (M)","MIKE MORGAN","MIKE MORGAN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:20:59",140.983333333333,FALSE
"Nathan Martin (M)","NATHAN MARTIN","NATHAN MARTIN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:21:27",141.45,FALSE
"Kieran O'Connor (M)","KIERAN O'CONNOR","KIERAN O'CONNOR","Men's Olympic Trials Marathon",2016,"2016-02-13","2:21:36",141.6,FALSE
"Timothy Ritchie (M)","TIMOTHY RITCHIE","TIMOTHY RITCHIE","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:15",142.25,FALSE
"Dustin Emerick (M)","DUSTIN EMERICK","DUSTIN EMERICK","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:18",142.3,FALSE
"Andrew Epperson (M)","ANDREW EPPERSON","ANDREW EPPERSON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:20",142.333333333333,FALSE
"Daniel Tapia (M)","DANIEL TAPIA","DANIEL TAPIA","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:30",142.5,FALSE
"Craig Leon (M)","CRAIG LEON","CRAIG LEON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:47",142.783333333333,FALSE
"Christopher Zablocki (M)","CHRISTOPHER ZABLOCKI","CHRISTOPHER ZABLOCKI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:59",142.983333333333,FALSE
"Scott Bauhs (M)","SCOTT BAUHS","SCOTT BAUHS","Men's Olympic Trials Marathon",2016,"2016-02-13","2:23:03",143.05,FALSE
"Brian Harvey (M)","BRIAN HARVEY","BRIAN HARVEY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:23:17",143.283333333333,FALSE
"Patrick Reagan (M)","PATRICK REAGAN","PATRICK REAGAN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:23:30",143.5,FALSE
"Stephan Shay (M)","STEPHAN SHAY","STEPHAN SHAY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:23:46",143.766666666667,FALSE
"Tyler Jermann (M)","TYLER JERMANN","TYLER JERMANN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:24:15",144.25,FALSE
"Chris Chavez (M)","CHRIS CHAVEZ","CHRIS CHAVEZ","Men's Olympic Trials Marathon",2016,"2016-02-13","2:26:10",146.166666666667,FALSE
"Samuel Morse (M)","SAM MORSE","SAMUEL MORSE","Men's Olympic Trials Marathon",2016,"2016-02-13","2:26:49",146.816666666667,FALSE
"Jonathan Mott (M)","JONATHAN MOTT","JONATHAN MOTT","Men's Olympic Trials Marathon",2016,"2016-02-13","2:27:03",147.05,FALSE
"John Raneri (M)","JOHN RANERI","JOHN RANERI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:27:26",147.433333333333,FALSE
"Matthew Fecht (M)","MATTHEW FECHT","MATTHEW FECHT","Men's Olympic Trials Marathon",2016,"2016-02-13","2:27:28",147.466666666667,FALSE
"Fernando Cabada (M)","FERNANDO CABADA","FERNANDO CABADA","Men's Olympic Trials Marathon",2016,"2016-02-13","2:27:53",147.883333333333,FALSE
"Benjamin Zywicki (M)","BENJAMIN P. ZYWICKI","BENJAMIN ZYWICKI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:28:01",148.016666666667,FALSE
"Zachary Ripley (M)","ZACH RIPLEY","ZACHARY RIPLEY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:28:01",148.016666666667,FALSE
"Brandon Mull (M)","BRANDON MULL","BRANDON MULL","Men's Olympic Trials Marathon",2016,"2016-02-13","2:28:20",148.333333333333,FALSE
"Mohamed Hrezi (M)","MOHAMED HREZI","MOHAMED HREZI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:28:24",148.4,FALSE
"Jesse Davis (M)","JESSE DAVIS","JESSE DAVIS","Men's Olympic Trials Marathon",2016,"2016-02-13","2:29:39",149.65,FALSE
"Patrick Rizzo (M)","PATRICK RIZZO","PATRICK RIZZO","Men's Olympic Trials Marathon",2016,"2016-02-13","2:30:43",150.716666666667,FALSE
"Brandon York (M)","BRANDON YORK","BRANDON YORK","Men's Olympic Trials Marathon",2016,"2016-02-13","2:31:02",151.033333333333,FALSE
"Alan Peterson (M)","ALAN PETERSON","ALAN PETERSON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:33:31",153.516666666667,FALSE
"Tyler Andrews (M)","TYLER ANDREWS","TYLER ANDREWS","Men's Olympic Trials Marathon",2016,"2016-02-13","2:33:40",153.666666666667,FALSE
"Christopher Lemon (M)","CHRIS LEMON","CHRISTOPHER LEMON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:35:05",155.083333333333,FALSE
"Tim Chichester (M)","TIMOTHY CHICHESTER","TIM CHICHESTER","Men's Olympic Trials Marathon",2016,"2016-02-13","2:36:46",156.766666666667,FALSE
"STANLEY BIWOTT (M29)","STANLEY BIWOTT","STANLEY BIWOTT","New York City Marathon",2015,"2015-11-01","2:10:34",130.566666666667,FALSE
"GEOFFERY KAMWOROR (M22)","GEOFFERY KAMWOROR","GEOFFERY KAMWOROR","New York City Marathon",2015,"2015-11-01","2:10:48",130.8,FALSE
"LELISA DESISA (M25)","LELISA DESISA","LELISA DESISA","New York City Marathon",2015,"2015-11-01","2:12:10",132.166666666667,FALSE
"WILSON KIPSANG (M33)","WILSON KIPSANG","WILSON KIPSANG","New York City Marathon",2015,"2015-11-01","2:12:45",132.75,FALSE
"YEMANE TSEGAY (M30)","YEMANE ADHANE TSEGAY","YEMANE TSEGAY","New York City Marathon",2015,"2015-11-01","2:13:24",133.4,FALSE
"YUKI KAWAUCHI (M28)","YUKI KAWAUCHI","YUKI KAWAUCHI","New York City Marathon",2015,"2015-11-01","2:13:29",133.483333333333,FALSE
"MEB KEFLEZIGHI (M40)","MEB KEFLEZIGHI","MEB KEFLEZIGHI","New York City Marathon",2015,"2015-11-01","2:13:32",133.533333333333,FALSE
"CRAIG LEON (M30)","CRAIG LEON","CRAIG LEON","New York City Marathon",2015,"2015-11-01","2:15:16",135.266666666667,FALSE
"BIRHANU DARE KEMAL (M29)","BIRHANU DARE KEMAL","BIRHANU DARE KEMAL","New York City Marathon",2015,"2015-11-01","2:15:40",135.666666666667,FALSE
"KEVIN CHELIMO (M32)","KEVIN CHELIMO","KEVIN CHELIMO","New York City Marathon",2015,"2015-11-01","2:15:49",135.816666666667,FALSE
"ANDREA LALLI (M28)","ANDREA LALLI","ANDREA LALLI","New York City Marathon",2015,"2015-11-01","2:17:12",137.2,FALSE
"JUAN LUIS BARRIOS (M32)","JUAN LUIS BARRIOS","JUAN LUIS BARRIOS","New York City Marathon",2015,"2015-11-01","2:18:06",138.1,FALSE
"DIRIBA DEGEFA YIGEZU (M27)","DIRIBA DEGEFA YIGEZU","DIRIBA DEGEFA YIGEZU","New York City Marathon",2015,"2015-11-01","2:19:21",139.35,FALSE
"NEGASH ABEBE DUKI (M25)","NEGASH ABEBE DUKI","NEGASH ABEBE DUKI","New York City Marathon",2015,"2015-11-01","2:20:30",140.5,FALSE
"TIMOTHY CHICHESTER (M27)","TIMOTHY CHICHESTER","TIMOTHY CHICHESTER","New York City Marathon",2015,"2015-11-01","2:21:25",141.416666666667,FALSE
"NICHOLAS ARCINIAGA (M32)","NICHOLAS ARCINIAGA","NICHOLAS ARCINIAGA","New York City Marathon",2015,"2015-11-01","2:22:07",142.116666666667,FALSE
"KHALID EN GUADY (M41)","KHALID EN GUADY","KHALID EN GUADY","New York City Marathon",2015,"2015-11-01","2:23:13",143.216666666667,FALSE
"CARMINE BUCCILLI (M33)","CARMINE BUCCILLI","CARMINE BUCCILLI","New York City Marathon",2015,"2015-11-01","2:23:48",143.8,FALSE
"GHIRMAY GHEBRESLASSIE (M20)","GHIRMAY GHEBRESLASSIE","GHIRMAY GHEBRESLASSIE","New York City Marathon",2016,"2016-11-06","2:07:51",127.85,FALSE
"LUCAS ROTICH (M26)","LUCAS ROTICH","LUCAS ROTICH","New York City Marathon",2016,"2016-11-06","2:08:53",128.883333333333,FALSE
"ABDI ABDIRAHMAN (M39)","ABDI ABDIRAHMAN","ABDI ABDIRAHMAN","New York City Marathon",2016,"2016-11-06","2:11:23",131.383333333333,FALSE
"HIROYUKI YAMAMOTO (M30)","HIROYUKI YAMAMOTO","HIROYUKI YAMAMOTO","New York City Marathon",2016,"2016-11-06","2:11:49",131.816666666667,FALSE
"SHADRACK BIWOTT (M31)","SHADRACK BIWOTT","SHADRACK BIWOTT","New York City Marathon",2016,"2016-11-06","2:12:01",132.016666666667,FALSE
"TADESSE YAE DABI (M27)","TADESSE YAE DABI","TADESSE YAE DABI","New York City Marathon",2016,"2016-11-06","2:13:06",133.1,FALSE
"MOSES KIPSIRO (M30)","MOSES KIPSIRO","MOSES KIPSIRO","New York City Marathon",2016,"2016-11-06","2:14:18",134.3,FALSE
"TYLER PENNEL (M28)","TYLER PENNEL","TYLER PENNEL","New York City Marathon",2016,"2016-11-06","2:15:09",135.15,FALSE
"BEN PAYNE (M35)","BENJAMIN PAYNE","BEN PAYNE","New York City Marathon",2016,"2016-11-06","2:15:46",135.766666666667,FALSE
"PATRICK SMYTH (M30)","PATRICK SMYTH","PATRICK SMYTH","New York City Marathon",2016,"2016-11-06","2:16:34",136.566666666667,FALSE
"CRAIG LEON (M31)","CRAIG LEON","CRAIG LEON","New York City Marathon",2016,"2016-11-06","2:17:14",137.233333333333,FALSE
"MUSA BABO IDO (M27)","MUSA BABO IDO","MUSA BABO IDO","New York City Marathon",2016,"2016-11-06","2:17:57",137.95,FALSE
"CHRISTO LANDRY (M30)","CHRISTO LANDRY","CHRISTO LANDRY","New York City Marathon",2016,"2016-11-06","2:19:14",139.233333333333,FALSE
"BRENDAN MARTIN (M27)","BRENDAN MARTIN","BRENDAN MARTIN","New York City Marathon",2016,"2016-11-06","2:19:34",139.566666666667,FALSE
"SENBETO GENETI GUTETA (M23)","SENBETO GENETI GUTETA","SENBETO GENETI GUTETA","New York City Marathon",2016,"2016-11-06","2:20:01",140.016666666667,FALSE
"MARIANO MASTROMARINO (M34)","MARIANO MASTROMARINO","MARIANO MASTROMARINO","New York City Marathon",2016,"2016-11-06","2:20:08",140.133333333333,FALSE
"MATTHEW LLANO (M28)","MATT LLANO","MATTHEW LLANO","New York City Marathon",2016,"2016-11-06","2:20:15",140.25,FALSE
"WERKUNEH SEYOUM ABOYE (M32)","WERKUNEH SEYOUM ABOYE","WERKUNEH SEYOUM ABOYE","New York City Marathon",2016,"2016-11-06","2:20:54",140.9,FALSE
"TIM RITCHIE (M29)","TIMOTHY RITCHIE","TIM RITCHIE","New York City Marathon",2016,"2016-11-06","2:21:09",141.15,FALSE
"HARBERT OKUTI (M31)","HARBERT OKUTI","HARBERT OKUTI","New York City Marathon",2016,"2016-11-06","2:21:27",141.45,FALSE
"JESPER FAURSCHOU (M33)","JESPER FAURSCHOU","JESPER FAURSCHOU","New York City Marathon",2016,"2016-11-06","2:22:00",142,FALSE
"GIOVANNI GUALDI (M36)","GIOVANNI GUALDI","GIOVANNI GUALDI","New York City Marathon",2016,"2016-11-06","2:22:10",142.166666666667,FALSE
"SULEMAN ABRAR SHIFA (M23)","SULEMAN ABRAR SHIFA","SULEMAN ABRAR SHIFA","New York City Marathon",2016,"2016-11-06","2:23:25",143.416666666667,FALSE
"MICHAEL CASSIDY (M31)","MICHAEL CASSIDY","MICHAEL CASSIDY","New York City Marathon",2016,"2016-11-06","2:24:02",144.033333333333,FALSE
"MATT HENSLEY (M28)","MATT HENSLEY","MATT HENSLEY","New York City Marathon",2016,"2016-11-06","2:28:24",148.4,FALSE
"MICHAEL WARDIAN (M42)","MICHAEL WARDIAN","MICHAEL WARDIAN","New York City Marathon",2016,"2016-11-06","2:33:18",153.3,FALSE
"ROB WATSON (M33)","ROB WATSON","ROB WATSON","New York City Marathon",2016,"2016-11-06","2:36:48",156.8,FALSE
"Geoffrey Kamworor (M24)","GEOFFERY KAMWOROR","GEOFFREY KAMWOROR","New York City Marathon",2017,"2017-11-05","2:10:53",130.883333333333,FALSE
"Wilson Kipsang (M35)","WILSON KIPSANG","WILSON KIPSANG","New York City Marathon",2017,"2017-11-05","2:10:56",130.933333333333,FALSE
"Lelisa Desisa (M27)","LELISA DESISA","LELISA DESISA","New York City Marathon",2017,"2017-11-05","2:11:32",131.533333333333,FALSE
"Lemi Berhanu (M22)","LEMI BERHANU HAYLE","LEMI BERHANU","New York City Marathon",2017,"2017-11-05","2:11:52",131.866666666667,FALSE
"Abdi Abdirahman (M40)","ABDI ABDIRAHMAN","ABDI ABDIRAHMAN","New York City Marathon",2017,"2017-11-05","2:12:48",132.8,TRUE
"Fikadu Girma Teferi (M24)","FIKADU GIRMA TETERI","FIKADU GIRMA TEFERI","New York City Marathon",2017,"2017-11-05","2:13:58",133.966666666667,FALSE
"Shadrack Biwott (M32)","SHADRACK BIWOTT","SHADRACK BIWOTT","New York City Marathon",2017,"2017-11-05","2:14:57",134.95,FALSE
"Meb Keflezighi (M42)","MEB KEFLEZIGHI","MEB KEFLEZIGHI","New York City Marathon",2017,"2017-11-05","2:15:29",135.483333333333,FALSE
"Jared Ward (M29)","JARED WARD","JARED WARD","New York City Marathon",2017,"2017-11-05","2:18:39",138.65,FALSE
"Senbeto Geneti Guteta (M24)","SENBETO GENETI GUTETA","SENBETO GENETI GUTETA","New York City Marathon",2017,"2017-11-05","2:20:29",140.483333333333,FALSE
"Birhanu Dare Kemal (M31)","BIRHANU DARE KEMAL","BIRHANU DARE KEMAL","New York City Marathon",2017,"2017-11-05","2:21:30",141.5,FALSE
"Brendan Martin (M28)","BRENDAN MARTIN","BRENDAN MARTIN","New York City Marathon",2017,"2017-11-05","2:22:36",142.6,FALSE
"Harbert Okuti (M32)","HARBERT OKUTI","HARBERT OKUTI","New York City Marathon",2017,"2017-11-05","2:22:46",142.766666666667,FALSE
"Suleman Abrar Shifa (M24)","SULEMAN ABRAR SHIFA","SULEMAN ABRAR SHIFA","New York City Marathon",2017,"2017-11-05","2:30:26",150.433333333333,FALSE
"Michael Wardian (M43)","MICHAEL WARDIAN","MICHAEL WARDIAN","New York City Marathon",2017,"2017-11-05","2:46:49",166.816666666667,FALSE
"Jason Simpson (M33)","JASON SIMPSON","JASON SIMPSON","New York City Marathon",2017,"2017-11-05","2:49:28",169.466666666667,NA
"Lelisa Desisa (M28)","LELISA DESISA","LELISA DESISA","New York City Marathon",2018,"2018-11-04","2:05:59",125.983333333333,TRUE
"Shura Kitata (M22)","SHURA KITATA","SHURA KITATA","New York City Marathon",2018,"2018-11-04","2:06:01",126.016666666667,TRUE
"Geoffrey Kamworor (M25)","GEOFFERY KAMWOROR","GEOFFREY KAMWOROR","New York City Marathon",2018,"2018-11-04","2:06:26",126.433333333333,TRUE
"Jared Ward (M30)","JARED WARD","JARED WARD","New York City Marathon",2018,"2018-11-04","2:12:24",132.4,FALSE
"Shadrack Biwott (M33)","SHADRACK BIWOTT","SHADRACK BIWOTT","New York City Marathon",2018,"2018-11-04","2:12:52",132.866666666667,FALSE
"Juan Luis Barrios (M35)","JUAN LUIS BARRIOS","JUAN LUIS BARRIOS","New York City Marathon",2018,"2018-11-04","2:13:55",133.916666666667,TRUE
"Tadesse Yae Dabi (M29)","TADESSE YAE DABI","TADESSE YAE DABI","New York City Marathon",2018,"2018-11-04","2:13:57",133.95,FALSE
"Tim Ritchie (M31)","TIMOTHY RITCHIE","TIM RITCHIE","New York City Marathon",2018,"2018-11-04","2:15:22",135.366666666667,FALSE
"Harbert Okuti (M33)","HARBERT OKUTI","HARBERT OKUTI","New York City Marathon",2018,"2018-11-04","2:16:51",136.85,TRUE
"Scott Smith (M32)","SCOTT SMITH","SCOTT SMITH","New York City Marathon",2018,"2018-11-04","2:17:12",137.2,FALSE
"Birhanu Dare Kemal (M32)","BIRHANU DARE KEMAL","BIRHANU DARE KEMAL","New York City Marathon",2018,"2018-11-04","2:18:20",138.333333333333,TRUE
"Mizael Carrera (M27)","MIZAEL CARRERA","MIZAEL CARRERA","New York City Marathon",2018,"2018-11-04","2:19:29",139.483333333333,TRUE
"Suleman Abrar Shifa (M25)","SULEMAN ABRAR SHIFA","SULEMAN ABRAR SHIFA","New York City Marathon",2018,"2018-11-04","2:19:45",139.75,TRUE
"Diriba Degefa Yigezu (M30)","DIRIBA DEGEFA YIGEZU","DIRIBA DEGEFA YIGEZU","New York City Marathon",2018,"2018-11-04","2:20:01",140.016666666667,TRUE
"Nicholas Hilton (M29)","NICHOLAS HILTON","NICHOLAS HILTON","New York City Marathon",2018,"2018-11-04","2:26:31",146.516666666667,TRUE
"Michael Wardian (M44)","MICHAEL WARDIAN","MICHAEL WARDIAN","New York City Marathon",2018,"2018-11-04","2:34:54",154.9,FALSE
"Calum Neff (M34)","CALUM NEFF","CALUM NEFF","New York City Marathon",2018,"2018-11-04","2:34:54",154.9,FALSE
"Geoffrey Kamworor (M26)","GEOFFERY KAMWOROR","GEOFFREY KAMWOROR","New York City Marathon",2019,"2019-11-03","2:08:13",128.216666666667,TRUE
"Albert Korir (M25)","ALBERT KORIR","ALBERT KORIR","New York City Marathon",2019,"2019-11-03","2:08:36",128.6,FALSE
"Shura Kitata (M23)","SHURA KITATA","SHURA KITATA","New York City Marathon",2019,"2019-11-03","2:10:39",130.65,TRUE
"Jared Ward (M31)","JARED WARD","JARED WARD","New York City Marathon",2019,"2019-11-03","2:10:45",130.75,FALSE
"Stephen Sambu (M31)","STEPHEN SAMBU","STEPHEN SAMBU","New York City Marathon",2019,"2019-11-03","2:11:11",131.183333333333,TRUE
"Abdi Abdirahman (M42)","ABDI ABDIRAHMAN","ABDI ABDIRAHMAN","New York City Marathon",2019,"2019-11-03","2:11:34",131.566666666667,TRUE
"Connor McMillan (M23)","CONNOR MCMILLAN","CONNOR MCMILLAN","New York City Marathon",2019,"2019-11-03","2:12:07",132.116666666667,TRUE
"Birhanu Dare Kemal (M33)","BIRHANU DARE KEMAL","BIRHANU DARE KEMAL","New York City Marathon",2019,"2019-11-03","2:13:35",133.583333333333,TRUE
"Tyler Pennel (M31)","TYLER PENNEL","TYLER PENNEL","New York City Marathon",2019,"2019-11-03","2:14:10",134.166666666667,FALSE
"John Raneri (M28)","JOHN RANERI","JOHN RANERI","New York City Marathon",2019,"2019-11-03","2:14:13",134.216666666667,TRUE
"Tadesse Yae Dabi (M30)","TADESSE YAE DABI","TADESSE YAE DABI","New York City Marathon",2019,"2019-11-03","2:14:24",134.4,TRUE
"Tyler Jermann (M27)","TYLER JERMANN","TYLER JERMANN","New York City Marathon",2019,"2019-11-03","2:15:38",135.633333333333,TRUE
"Diriba Degefa Yigezu (M31)","DIRIBA DEGEFA YIGEZU","DIRIBA DEGEFA YIGEZU","New York City Marathon",2019,"2019-11-03","2:16:38",136.633333333333,TRUE
"Craig Leon (M34)","CRAIG LEON","CRAIG LEON","New York City Marathon",2019,"2019-11-03","2:18:20",138.333333333333,FALSE
"Brendan Martin (M30)","BRENDAN MARTIN","BRENDAN MARTIN","New York City Marathon",2019,"2019-11-03","2:19:52",139.866666666667,TRUE
"Harbert Okuti (M34)","HARBERT OKUTI","HARBERT OKUTI","New York City Marathon",2019,"2019-11-03","2:21:06",141.1,TRUE
"Girmay Birhanu (M)","GIRMAY BIRHANU GEBRU","GIRMAY BIRHANU","Ottawa Marathon",2015,"2015-05-24","2:08:13",128.216666666667,FALSE
"Philip Kangogo (M)","PHILIP KANGOGO","PHILIP KANGOGO","Ottawa Marathon",2015,"2015-05-24","2:09:55",129.916666666667,FALSE
"Chele Dechasa (M)","CHELE DECHASA","CHELE DECHASA","Ottawa Marathon",2015,"2015-05-24","2:09:58",129.966666666667,FALSE
"Rachid Kisri (M)","RACHID KISRI","RACHID KISRI","Ottawa Marathon",2015,"2015-05-24","2:10:17",130.283333333333,FALSE
"Peter Kirui (M)","PETER KIRUI","PETER KIRUI","Ottawa Marathon",2015,"2015-05-24","2:10:22",130.366666666667,FALSE
"Alfers Lagat (M)","ALFERS LAGAT","ALFERS LAGAT","Ottawa Marathon",2015,"2015-05-24","2:11:27",131.45,FALSE
"Julius Chepkwony (M)","JULIUS CHEPKWONY","JULIUS CHEPKWONY","Ottawa Marathon",2015,"2015-05-24","2:14:24",134.4,FALSE
"Robin Watson (M)","ROB WATSON","ROBIN WATSON","Ottawa Marathon",2015,"2015-05-24","2:19:21",139.35,FALSE
"Lucas McAneney (M)","LUCAS MCANENEY","LUCAS MCANENEY","Ottawa Marathon",2015,"2015-05-24","2:19:31",139.516666666667,FALSE
"Terence Attema (M)","TERENCE ATTEMA","TERENCE ATTEMA","Ottawa Marathon",2015,"2015-05-24","2:22:53",142.883333333333,FALSE
"Dino Sefir (M)","DINO SEFIR","DINO SEFIR","Ottawa Marathon",2016,"2016-05-29","2:08:13",128.216666666667,FALSE
"Shura Kitata (M)","SHURA KITATA","SHURA KITATA","Ottawa Marathon",2016,"2016-05-29","2:10:03",130.05,FALSE
"Dominic Ondoro (M)","DOMINIC ONDORO","DOMINIC ONDORO","Ottawa Marathon",2016,"2016-05-29","2:11:38",131.633333333333,FALSE
"Evans Ruto (M)","EVANS RUTO","EVANS RUTO","Ottawa Marathon",2016,"2016-05-29","2:12:54",132.9,FALSE
"Luka Rotich (M)","LUKA ROTICH","LUKA ROTICH","Ottawa Marathon",2016,"2016-05-29","2:17:14",137.233333333333,FALSE
"Elkana Yego (M)","ELKANA YEGO","ELKANA YEGO","Ottawa Marathon",2016,"2016-05-29","2:18:21",138.35,FALSE
"Mohamed Hrezi (M)","MOHAMED HREZI","MOHAMED HREZI","Ottawa Marathon",2016,"2016-05-29","2:18:40",138.666666666667,FALSE
"Kip Kangogo (M)","KIP KANGOGO","KIP KANGOGO","Ottawa Marathon",2016,"2016-05-29","2:21:22",141.366666666667,FALSE
"Makorobondo Salukombo (M)","MAKOROBONDO SALUKOMBO","MAKOROBONDO SALUKOMBO","Ottawa Marathon",2016,"2016-05-29","2:22:49",142.816666666667,FALSE
"Meng-Tsung Chu (M)","MENG-TSUNG CHU","MENG-TSUNG CHU","Ottawa Marathon",2016,"2016-05-29","2:26:28",146.466666666667,FALSE
"Birhanu Gedefa (M)","BIRHANU GEDEFA","BIRHANU GEDEFA","Ottawa Marathon",2016,"2016-05-29","2:33:47",153.783333333333,FALSE
"Seboka Dibaba (M)","SEBOKA DIBABA","SEBOKA DIBABA","Ottawa Marathon",2017,"2017-05-28","2:10:30",130.5,FALSE
"Moses Kipsiro (M)","MOSES KIPSIRO","MOSES KIPSIRO","Ottawa Marathon",2017,"2017-05-28","2:10:48",130.8,FALSE
"David Kiyeng (M)","DAVID KEMBOI KIYENG","DAVID KIYENG","Ottawa Marathon",2017,"2017-05-28","2:13:15",133.25,FALSE
"Samuel Kosgei (M)","SAMUEL KOSGEI","SAMUEL KOSGEI","Ottawa Marathon",2017,"2017-05-28","2:19:10",139.166666666667,FALSE
"Yemane Tsegay (M)","YEMANE ADHANE TSEGAY","YEMANE TSEGAY","Ottawa Marathon",2018,"2018-05-27","2:08:52",128.866666666667,FALSE
"Dominic Ondoro (M)","DOMINIC ONDORO","DOMINIC ONDORO","Ottawa Marathon",2018,"2018-05-27","2:15:15",135.25,FALSE
"Werkuneh Seyoum (M)","WERKUNEH SEYOUM ABOYE","WERKUNEH SEYOUM","Ottawa Marathon",2018,"2018-05-27","2:16:47",136.783333333333,FALSE
"Jonathan Mott (M)","JONATHAN MOTT","JONATHAN MOTT","Ottawa Marathon",2018,"2018-05-27","2:18:34",138.566666666667,TRUE
"Mike Morgan (M)","MIKE MORGAN","MIKE MORGAN","Ottawa Marathon",2018,"2018-05-27","2:20:02",140.033333333333,FALSE
"Mohamed Hrezi (M)","MOHAMED HREZI","MOHAMED HREZI","Ottawa Marathon",2018,"2018-05-27","2:20:02",140.033333333333,FALSE
"Lucas McAneney (M)","LUCAS MCANENEY","LUCAS MCANENEY","Ottawa Marathon",2018,"2018-05-27","2:24:05",144.083333333333,FALSE
"Tony Migliozzi (M)","TONY MIGLIOZZI","TONY MIGLIOZZI","Ottawa Marathon",2018,"2018-05-27","2:26:22",146.366666666667,FALSE
"Cesar Martins (M)","CESAR MARTINS","CESAR MARTINS","Ottawa Marathon",2018,"2018-05-27","2:29:16",149.266666666667,FALSE
"Albert Korir (M)","ALBERT KORIR","ALBERT KORIR","Ottawa Marathon",2019,"2019-05-26","2:08:02",128.033333333333,FALSE
"Abera Kuma (M)","ABERA KUMA","ABERA KUMA","Ottawa Marathon",2019,"2019-05-26","2:08:13",128.216666666667,TRUE
"Getu Feleke (M)","GETU FELEKE","GETU FELEKE","Ottawa Marathon",2019,"2019-05-26","2:10:39",130.65,TRUE
"Teklu Deneke (M36)","TEKLU DENEKE","TEKLU DENEKE","Philadelphia Marathon",2015,"2015-11-22","2:17:44",137.733333333333,FALSE
"ABRAHAM KIPROP RUTTO (M32)","ABRAHAM KIPROP RUTTO","ABRAHAM KIPROP RUTTO","Philadelphia Marathon",2015,"2015-11-22","2:18:00",138,FALSE
"John Raneri (M24)","JOHN RANERI","JOHN RANERI","Philadelphia Marathon",2015,"2015-11-22","2:18:07",138.116666666667,FALSE
